staff_id,staff_gpn,staff_bu_code
44782,CN011014587,CN403
44785,CN010650953,CN401
44789,CN011014597,CN407
44791,CN011014629,CN403
44804,HK011018279,HK001
44806,CN011018304,CN401
44810,CN011014692,CN430
44815,CN011018347,CN403
44816,HK011018368,HK001
44817,CN011014776,CN401
44819,CN011014804,CN409
44820,CN011014806,CN413
44830,CN010651046,CN401
44831,CN010651048,CN401
44832,CN010651052,CN401
44834,CN010651055,CN401
44835,CN010651060,CN401
44837,CN011014836,CN417
44838,CN011014845,CN410
44839,CN011014873,CN401
44840,CN011014875,CN401
44842,CN011018376,CN403
44844,CN011018387,CN403
44845,CN011018395,CN401
44846,CN011018397,CN401
44847,CN011014910,CN411
44848,CN011014924,CN401
44850,CN011014957,CN407
44854,CN011014979,CN403
44855,CN011014989,CN401
44856,HK011014997,HK001
44857,HK011015016,HK001
44858,CN011015025,CN401
44859,CN011015030,CN430
44867,CN011015060,CN401
44871,CN011015104,CN428
44874,CN011015185,CN401
44875,CN011015200,CN405
44877,CN011015218,CN401
44879,CN011015260,CN401
44880,HK011015265,HK001
44883,HK011015313,HK001
44884,HK011015315,HK001
44885,CN011015316,CN403
44888,CN011015323,CN401
44889,CN011015355,CN401
44890,CN011015356,CN401
44891,HK011015374,HK001
44894,CN011015468,CN401
44895,CN011015471,CN401
44898,CN011018401,CN401
44899,CN011018409,CN401
44900,CN011018429,CN401
44902,CN011018445,CN403
44903,CN011018451,CN403
44904,CN011018493,CN403
44911,CN011018508,CN403
44913,HK011015480,HK001
44916,HK011015542,HK001
44917,HK011015550,HK001
44918,CN011018526,CN403
44919,CN011018542,CN407
44921,CN011018549,CN403
44925,CN010651221,CN410
44928,CN011018568,CN401
44929,CN011018606,CN403
44930,CN011018607,CN401
44931,CN011018608,CN403
44932,CN011018614,CN403
44933,CN011018616,CN403
44934,CN011015562,CN405
44935,HK011015566,HK001
44937,HK011015583,HK001
44938,CN011015592,CN401
44939,CN011018628,CN407
44941,CN011018656,CN403
44956,CN010652104,CN409
44957,CN011015593,CN405
44958,CN011015606,CN416
44959,CN011015645,CN405
44960,CN011015649,CN406
44962,CN011018747,CN401
44965,HK011018776,HK001
44966,CN011015660,CN407
44967,CN011015674,CN407
44968,HK011015701,HK001
44970,CN011015779,CN725
44972,CN011018786,CN403
44975,CN011018824,CN403
44976,CN011015784,CN401
44977,CN011015795,CN401
44979,CN011015837,CN401
44980,HK011015846,HK001
44985,CN010652521,CN405
44989,CN010653551,CN403
44991,CN011018869,CN412
44992,CN011018882,CN403
44993,CN011018900,CN428
44996,HK011015852,HK001
45001,CN010653613,CN403
45003,CN010653616,CN403
45005,HK011015890,HK001
45006,HK011015918,HK001
45010,HK011015944,HK001
45012,CN011015947,CN403
45014,HK011015990,HK001
45021,CN011018927,CN401
45023,CN011018934,CN407
45027,CN011018947,CN401
45028,CN011018952,CN401
45029,CN011018959,CN403
45032,CN011018975,CN405
45037,CN011019021,CN407
45038,CN011016010,CN401
45039,CN011016012,CN401
45043,HK011016052,HK001
45044,HK011016053,HK001
45051,CN011016095,CN409
45052,CN011016125,CN403
45054,HK011016155,HK001
45056,CN011016198,CN405
45057,CN011016204,CN405
45058,CN011016221,CN401
45060,CN011016241,CN403
45061,CN011016265,CN405
45062,CN011016267,CN403
45066,CN011016301,CN405
45067,CN011019028,CN416
45095,CN011019109,CN413
45096,HK011019112,HK001
45097,CN011016307,CN415
45101,CN011016398,CN406
45107,CN011016417,CN405
45109,CN011016422,CN403
45110,CN011016425,CN405
45112,CN011019113,CN403
45126,CN011016467,CN401
45127,CN011016481,CN401
45129,HK011016501,HK001
45130,CN011016536,CN401
45147,CN011019204,CN403
45149,HK011019215,HK001
45150,CN011019221,CN423
45158,CN011019242,CN401
45177,CN011019303,CN401
45178,CN011019311,CN401
45184,CN011016551,CN401
45185,CN011016554,CN410
45187,HK011016593,HK001
45201,CN011016596,CN409
45204,HK011016614,HK001
45211,CN011016625,CN403
45212,HK011016631,HK001
45213,CN011016676,CN401
45214,CN011016689,CN405
45223,HK011016711,HK001
45225,CN011016764,CN401
45229,CN011016779,CN403
45233,HK011016782,HK001
45234,HK011016821,HK001
45237,CN011016868,CN403
45244,CN010657493,CN403
45253,CN010657824,CN413
45274,CN011016901,CN401
45275,CN011016912,CN401
45281,CN011016985,CN401
45285,CN011017017,CN405
45286,CN011017019,CN407
45287,CN011017023,CN401
45288,HK011017024,HK001
45289,HK011017025,HK001
45292,CN011017030,CN403
45294,CN011017051,CN403
45297,CN011017066,CN405
45299,CN010657945,CN401
45305,CN011017085,CN416
45312,CN010658704,CN401
45318,HK011017106,HK001
45319,CN011017110,CN407
45321,CN011017123,CN405
45327,HK011019514,HK001
45340,CN011017166,CN403
45342,CN011017192,CN405
45343,CN011017194,CN401
45344,HK011017200,HK001
45345,HK011017207,HK001
45346,CN011017214,CN403
45347,CN011017223,CN401
45348,HK011017260,HK001
45359,CN011017262,CN401
45361,HK011017302,HK001
45366,HK011017335,HK001
45367,HK011017339,HK001
45405,CN010659097,CN403
45409,HK011017359,HK001
45410,HK011017361,HK001
45413,CN011017377,CN403
45430,HK011019912,HK040
45433,HK011017386,HK001
45434,CN011017395,CN413
45435,CN011017399,CN403
45437,HK011017404,HK001
45444,CN011019981,CN401
45454,CN011017424,CN405
45455,CN011017425,CN403
45456,HK011017429,HK001
45457,HK011017432,HK001
45458,HK011017438,HK001
45460,HK011017445,HK001
45474,CN011020142,CN407
45475,CN011020144,CN407
45476,CN011020146,CN407
45477,CN011020149,CN407
45478,CN011020150,CN407
45479,CN011020151,CN407
45480,CN011020154,CN407
45481,CN011020213,CN401
45487,CN011020319,CN403
45490,CN011020345,CN403
45501,CN011020354,CN403
45502,CN011020360,CN403
45503,CN011020374,CN405
45504,CN011020417,CN405
45505,CN011020424,CN403
45512,CN011020439,CN403
45513,CN011020445,CN403
45514,CN011020449,CN403
45515,CN011020460,CN403
45516,CN011020463,CN405
45527,CN011020468,CN403
45528,CN011020489,CN403
45529,CN011020492,CN403
45530,CN011020497,CN403
45531,CN011017540,CN422
45533,CN011017549,CN429
45538,CN011017606,CN405
45540,HK011017620,HK001
45545,CN011020504,CN405
45546,CN011020513,CN403
45547,CN011020528,CN405
45548,CN011020533,CN405
45549,CN011020534,CN403
45550,CN011020541,CN403
45551,CN011020543,CN403
45552,CN011020546,CN405
45570,HK010660093,HK001
45571,HK010660152,HK001
45580,HK010660210,HK001
45587,CN010660541,CN403
45591,CN010660625,CN401
45596,HK010660643,HK001
45597,HK010660647,HK001
45598,HK010660648,HK001
45602,HK011017641,HK001
45606,HK011020663,HK001
45609,HK010660650,HK001
45613,HK010660777,HK001
45617,CN011017669,CN401
45634,HK011017682,HK001
45635,CN011017689,CN405
45636,CN011017690,CN405
45637,CN011017705,CN405
45638,CN011017735,CN401
45641,CN011017762,CN403
45642,HK011017766,HK001
45653,CN011017769,CN403
45654,HK011017770,HK001
45655,HK011017772,HK001
45656,CN011017790,CN401
45661,CN011021325,CN403
45693,CN011021859,CN419
45695,CN011021963,CN403
45717,CN011022370,CN411
45720,CN011017801,CN401
45721,CN011017803,CN429
45722,CN011017804,CN405
45723,CN011017811,CN401
45725,CN011017827,CN401
45727,CN011017860,CN403
45728,CN011017863,CN407
45736,CN011022461,CN413
45759,CN011017882,CN407
45760,HK011017884,HK001
45761,CN011017891,CN405
45762,CN011017909,CN403
45792,HK011022828,HK001
45798,CN011017938,CN405
45801,CN011017948,CN407
45803,HK011017968,HK001
45806,HK011022868,HK001
45808,CN011022917,CN401
45829,HK011017995,HK001
45851,HK011018001,HK001
45853,HK011018022,HK001
45854,CN011018037,CN403
45876,HK011018058,HK001
45877,CN011018061,CN407
45882,HK011018111,HK001
45893,CN011023910,CN403
45894,HK011018177,HK001
45895,CN011018182,CN405
45898,HK011018205,HK001
45904,CN011018206,CN403
45905,HK011018212,HK001
45908,CN011018228,CN405
45909,CN011018238,CN401
45910,CN011018240,CN403
45912,CN011018250,CN403
45913,CN011018252,CN403
45921,CN011018262,CN401
45941,HK011024143,HK001
45950,CN011018330,CN403
45971,CN010663531,CN401
45985,CN010663930,CN405
45987,CN011018334,CN403
45988,CN011018335,CN401
45989,HK011018339,HK001
45990,CN011018343,CN407
45991,CN011018348,CN405
45998,CN011018363,CN403
45999,CN011018386,CN416
46000,CN011018392,CN401
46001,CN011018393,CN403
46002,CN011018404,CN401
46003,CN011018430,CN403
46004,CN011018441,CN403
46005,CN011018448,CN401
46011,CN011018476,CN403
46017,CN011018513,CN403
46019,CN011018522,CN403
46022,CN011018550,CN403
46024,CN011018552,CN407
46025,CN011018553,CN405
46033,CN011018565,CN403
46034,CN011018567,CN403
46035,CN011018582,CN403
46036,CN011018594,CN403
46037,CN011018605,CN401
46038,HK010664215,HK001
46044,CN011018623,CN403
46047,CN011018643,CN401
46050,CN011024264,CN403
46053,CN011018645,CN403
46057,HK011018685,HK001
46059,HK011018724,HK001
46061,HK011018741,HK001
46077,HK011018789,HK001
46079,CN011018800,CN401
46092,CN011018833,CN403
46093,CN011018835,CN714
46094,CN011018843,CN407
46112,HK011024424,HK001
46127,CN011024556,CN403
46130,CN011024593,CN403
46134,CN011018921,CN407
46137,CN011018954,CN401
46138,CN011018955,CN401
46139,CN011018956,CN401
46140,CN011018957,CN417
46141,CN011018967,CN401
46152,CN011019067,CN401
46180,CN010666777,CN417
46198,CN010667504,CN401
46204,CN011019231,CN401
46264,CN010669226,CN403
46303,CN010672003,CN722
46429,HK011019942,HK040
46444,CN010686043,CN401
46448,HK011019986,HK001
46464,CN011020153,CN407
46466,CN011020224,CN401
46467,CN011020249,CN405
46468,CN011020260,CN405
46529,HK010687957,HK001
46531,HK010687999,HK001
46543,HK010688000,HK001
46551,CN011020355,CN403
46552,CN011020357,CN403
46553,CN011020377,CN403
46554,CN011020382,CN403
46555,CN011020385,CN403
46556,CN011020392,CN403
46557,CN011020405,CN403
46558,CN011020425,CN403
46559,CN011020429,CN403
46560,CN011020431,CN403
46562,CN011020453,CN403
46563,CN011020455,CN403
46564,CN011020472,CN403
46565,CN011020473,CN405
46566,CN011020474,CN403
46567,CN011020478,CN403
46578,CN011020494,CN403
46579,CN011020502,CN405
46580,CN011020503,CN403
46581,CN011020514,CN403
46582,CN011020520,CN403
46586,CN010688766,CN401
46587,HK010688813,HK001
46630,CN011020542,CN405
46631,CN011020547,CN403
46636,CN011020580,CN401
46638,CN011020584,CN403
46640,CN011020608,CN403
46656,HK011020867,HK001
46679,CN011021136,CN401
46732,CN011022376,CN411
46738,HK010689256,HK001
46784,HK011022490,HK001
46793,HK010690129,HK001
46798,HK010690147,HK001
46844,CN011023831,CN417
46847,CN011023841,CN403
46857,CN011023885,CN403
46896,CN011024267,CN403
46993,CN010692208,CN714
46994,HK010692284,HK001
46995,HK010692305,HK001
46998,CN010692372,CN401
47017,CN011024552,CN403
47020,HK010692432,HK001
47053,CN010692589,CN401
47085,CN010692861,CN403
47194,CN010693650,CN422
47212,CN010694157,CN413
47261,CN010694290,CN403
47342,CN010694408,CN415
47343,CN010694417,CN406
47344,CN010694428,CN415
47345,CN010694438,CN412
47346,CN010694439,CN412
47347,CN010694456,CN420
47348,CN010694458,CN420
47359,CN010694460,CN420
47360,CN010694461,CN417
47361,CN010694467,CN417
47363,CN010694480,CN409
47364,CN010694486,CN419
47365,CN010694488,CN419
47366,CN010694490,CN419
47367,CN010694491,CN413
47368,CN010694496,CN416
47375,CN010694505,CN413
47376,CN010694507,CN413
47377,CN010694511,CN410
47378,CN010694516,CN411
47379,CN010694526,CN411
47386,CN010694532,CN416
47387,CN010694536,CN416
47388,CN010694539,CN416
47389,CN010694565,CN413
47390,CN010694568,CN413
47391,CN010694570,CN415
47392,CN010694576,CN410
47393,CN010694578,CN410
47394,CN010694583,CN414
47395,CN010694585,CN414
47396,CN010694589,CN414
47397,CN010694594,CN410
47398,CN010694600,CN423
47399,CN010694611,CN416
47400,CN010694625,CN401
47500,CN010694656,CN403
47501,CN010694666,CN403
47502,CN010694675,CN403
47504,CN010694695,CN403
47526,CN010694729,CN403
47527,CN010694731,CN403
47528,CN010694735,CN403
47547,CN010694739,CN403
47548,CN010694743,CN403
47549,CN010694747,CN403
47550,CN010694753,CN403
47551,CN010694756,CN403
47552,CN010694759,CN403
47553,CN010694766,CN403
47554,CN010694776,CN403
47555,CN010694788,CN403
47556,CN010694794,CN403
47564,CN010694810,CN403
47565,CN010694815,CN403
47566,CN010694841,CN403
47567,CN010694844,CN403
47568,CN010694853,CN403
47580,CN010694858,CN403
47581,CN010694863,CN403
47582,CN010694866,CN403
47583,CN010694875,CN403
47585,CN010694882,CN403
47586,CN010694886,CN407
47587,CN010694898,CN405
47588,CN010694907,CN407
47589,CN010694912,CN407
47590,CN010694917,CN405
47591,CN010694923,CN405
47592,CN010694933,CN405
47593,CN010694945,CN405
47608,CN010694953,CN405
47609,CN010694964,CN407
47610,CN010694981,CN405
47612,CN010694992,CN403
47613,CN010694994,CN403
47614,CN010694996,CN403
47615,CN010695003,CN403
47616,CN010695004,CN403
47617,CN010695013,CN403
47630,CN010695019,CN403
47631,CN010695026,CN403
47632,CN010695027,CN403
47633,CN010695028,CN403
47684,CN010695083,CN401
47685,CN010695089,CN401
47686,CN010695090,CN401
47687,CN010695092,CN401
47688,CN010695096,CN401
47713,CN010695099,CN401
47714,CN010695110,CN401
47715,CN010695139,CN401
47716,CN010695140,CN401
47717,CN010695142,CN401
47769,CN010695157,CN401
47771,CN010695212,CN401
47772,CN010695219,CN403
47773,CN010695231,CN401
47786,CN010695236,CN401
47787,CN010695256,CN427
47788,CN010695265,CN401
47789,CN010695270,CN401
47790,CN010695277,CN401
47791,CN010695287,CN401
47792,CN010695303,CN401
47793,CN010695305,CN401
47795,CN010695331,CN412
47809,CN010695346,CN401
47868,CN010695759,CN401
47920,CN010696444,CN406
47923,CN010696724,CN401
47924,HK010696726,HK070
47930,HK010697201,HK001
47931,HK010697216,HK001
47934,HK010697470,HK001
47935,HK010697479,HK001
47936,HK010697482,HK001
47937,HK010697483,HK001
47940,CN010698068,CN405
47947,CN010698069,CN405
47951,CN010698533,CN403
47960,CN010698719,CN401
47963,CN010698907,CN403
47974,CN010699953,CN403
47990,CN010700259,CN401
47993,CN010700380,CN401
47994,CN010700468,CN401
47997,CN010700518,CN403
48004,CN010700638,CN407
48005,CN010700778,CN722
48006,CN010700830,CN403
48067,HK010702804,HK001
48131,CN010704233,CN403
48132,CN010704235,CN403
48135,CN010704293,CN401
48145,CN010706500,CN403
48159,CN010707138,CN403
48160,CN010707139,CN417
48162,CN010707367,CN417
48165,CN010707723,CN417
48258,CN010709124,CN417
48260,CN010709154,CN401
48264,CN010709413,CN406
48266,CN010709498,CN401
48285,CN010709771,CN401
48287,CN010710467,CN403
48288,CN010710923,CN403
48289,CN010711070,CN401
48293,CN010711392,CN401
48308,CN010711918,CN403
48312,CN010713006,CN403
48316,CN010713247,CN405
48335,CN010713356,CN401
48338,CN010713703,CN403
48361,CN010713762,CN403
48362,CN010713810,CN403
48391,CN010715187,CN417
48396,CN010715559,CN427
48448,CN010715644,CN407
48467,CN010715797,CN403
48468,CN010715871,CN403
48469,CN010715953,CN401
48470,CN010716021,CN401
48473,CN010716664,CN403
48474,CN010717036,CN427
48485,CN010717568,CN419
48493,CN010717670,CN777
48494,CN010717693,CN403
48495,CN010717819,CN403
48530,CN010718338,CN403
48532,CN010718367,CN401
48534,CN010718424,CN401
48547,CN010718438,CN401
48569,CN011001053,CN401
48571,CN011001075,CN401
48584,CN011001098,CN403
48585,CN011001107,CN403
48603,CN011001187,CN403
48611,CN011001200,CN410
48612,CN011001202,CN401
48613,HK011001247,HK001
48615,CN011001286,CN403
48627,CN011001329,CN405
48633,CN011001366,CN401
48698,CN011001403,CN401
48699,CN011001409,CN403
48701,CN011001448,CN401
48707,CN011001449,CN403
48713,CN011001545,CN401
48722,CN011001580,CN416
48723,CN011001589,CN401
48725,CN011001624,CN403
48737,CN011001631,CN401
48742,CN011001665,CN401
48744,CN011001674,CN401
48748,CN011001717,CN403
48749,CN011001731,CN403
48799,CN011001866,CN403
48802,CN011001960,CN403
48845,CN011001982,CN403
48848,CN011002063,CN401
48850,HK011002084,HK001
48851,CN011002089,CN401
48852,CN011002103,CN401
48860,CN011002123,CN403
48861,CN011002135,CN401
48862,CN011002137,CN420
48863,CN011002140,CN403
48864,CN011002166,CN403
48870,CN011002167,CN420
48872,CN011002172,CN403
48962,CN011002246,CN416
48963,CN011002247,CN401
48964,CN011002254,CN405
48966,CN011002266,CN401
48967,CN011002310,CN401
48978,CN011002369,CN401
48979,CN011002397,CN403
48981,CN011002424,CN401
48998,CN011002437,CN403
48999,CN011002445,CN427
49000,CN011002458,CN401
49001,CN011002509,CN401
49002,CN011002518,CN401
49047,CN011002595,CN411
49048,CN011002598,CN401
49051,CN011002614,CN420
49053,CN011002618,CN401
49054,CN011002628,CN405
49057,CN011002649,CN403
49058,CN011002651,CN403
49060,CN011002671,CN405
49063,CN011002728,CN403
49064,CN011002738,CN401
49065,CN011002743,CN403
49066,CN011002763,CN401
49067,CN011002810,CN405
49068,CN011002832,CN403
49069,CN011002834,CN403
49072,CN011002921,CN401
49073,CN011002925,CN403
49074,CN011002949,CN427
49077,CN011003078,CN401
49089,CN011003079,CN403
49093,CN011003094,CN407
49124,CN011003107,CN405
49125,CN011003112,CN403
49126,CN011003145,CN405
49127,CN011003148,CN715
49131,CN011003204,CN403
49132,CN011003210,CN403
49139,CN011003284,CN403
49143,CN011003325,CN403
49207,CN011003412,CN403
49209,CN011003440,CN403
49210,CN011003451,CN416
49211,CN011003462,CN403
49225,CN011003475,CN403
49226,CN011003476,CN403
49227,CN011003487,CN403
49229,CN011003531,CN407
49258,CN011003577,CN401
49259,HK011003578,HK001
49261,HK011003587,HK001
49262,CN011003588,CN416
49268,CN011003595,CN403
49270,CN011003649,CN403
49271,CN011003651,CN715
49272,CN011003702,CN405
49304,CN011003706,CN403
49305,CN011003724,CN401
49306,CN011003764,CN401
49307,CN011003799,CN725
49308,CN011003811,CN401
49310,CN011003836,CN403
49313,CN011003912,CN405
49332,CN011003949,CN403
49380,CN011003990,CN405
49381,CN011004002,CN401
49413,CN011004127,CN401
49414,HK011004140,HK001
49415,CN011004147,CN403
49418,CN011004175,CN405
49422,CN011004239,CN403
49438,CN011004342,CN401
49439,CN011004350,CN405
49442,CN011004369,CN403
49451,CN011004406,CN405
49455,CN011004453,CN416
49553,CN011004642,CN403
49556,CN011004664,CN403
49561,CN011004700,CN426
49567,CN011004736,CN403
49585,CN011004788,CN403
49718,HK011005025,HK001
49729,HK011005127,HK001
49746,CN011005193,CN401
49761,CN011005195,CN403
49764,CN011005226,CN403
49765,CN011005238,CN403
49783,CN011005287,CN403
49790,CN011005294,CN403
49796,CN011005378,CN403
49797,CN011005398,CN403
49842,CN011005449,CN401
49843,CN011005450,CN407
49844,CN011005453,CN401
49845,CN011005465,CN403
49876,CN011005471,CN401
49877,CN011005474,CN401
49878,CN011005476,CN401
49879,CN011005486,CN401
49880,CN011005495,CN407
49881,CN011005516,CN405
49882,CN011005520,CN403
49883,CN011005522,CN405
49884,CN011005525,CN405
49885,CN011005528,CN401
49891,CN011005574,CN401
49895,HK011005611,HK001
49911,CN011005660,CN401
49912,CN011005688,CN401
49917,CN011005932,CN403
49918,CN011005939,CN403
49922,CN011006069,CN401
49929,CN011006096,CN401
49971,CN011006237,CN403
49973,CN011006275,CN405
49974,CN011006279,CN401
49989,CN011006297,CN405
49990,CN011006301,CN403
49991,CN011006310,CN405
49992,CN011006315,CN405
49993,CN011006338,CN403
49998,CN011006380,CN407
50022,CN011008537,CN403
50023,CN011008552,CN403
50024,CN011008556,CN412
50051,CN011008668,CN407
50052,CN011008677,CN419
50053,CN011008681,CN419
50059,CN011008688,CN419
50060,CN011008697,CN777
50062,CN011008703,CN413
50063,CN011008706,CN403
50085,CN011008712,CN403
50086,CN011008725,CN405
50088,CN011008735,CN405
50140,CN011008744,CN403
50155,CN011008816,CN405
50187,CN011008865,CN419
50238,CN011008898,CN403
50239,CN011008904,CN403
50256,CN011008971,CN401
50314,CN011009000,CN401
50326,CN011009062,CN403
50328,CN011009077,CN403
50337,CN011009093,CN403
50340,CN011009143,CN403
50341,CN011009147,CN403
50470,CN011009187,CN403
50471,CN011009189,CN401
50477,HK011009262,HK001
50478,HK011009264,HK001
50479,HK011009266,HK001
50486,HK011009279,HK001
50487,HK011009285,HK070
50490,HK011009312,HK001
50505,CN011006427,CN405
50506,CN011006428,CN405
50546,CN011006621,CN407
50547,CN011006624,CN407
50567,HK011006647,HK001
50568,CN011006648,CN401
