id,eng_type
110001,101
110007,101
110010,101
110012,101
110017,101
110018,101
110019,101
110020,101
110029,101
110031,101
110034,101
110038,101
110039,101
110042,101
110050,101
110051,101
110053,101
110054,101
110062,101
110063,101
110071,101
110077,101
110090,101
110111,101
110115,101
110116,101
110118,101
110120,101
110143,101
110145,101
110166,101
110176,101
110178,101
110182,101
110183,101
110211,101
110212,101
110216,101
110226,101
110240,101
110246,101
110253,101
110270,101
110272,101
110273,101
110274,101
110275,101
110276,101
110277,101
110279,101
110281,101
110282,101
110285,101
110287,101
110288,101
110293,101
110294,101
110296,101
110304,101
110305,101
110306,101
110309,101
110311,101
110312,101
110313,101
110314,101
110315,101
110318,101
110337,101
110338,101
110339,101
110342,101
110349,101
110350,101
110354,101
110355,101
110360,101
110375,101
110379,101
110387,101
110391,101
110404,101
110415,101
110418,101
110424,101
110425,101
110427,101
110431,101
110435,101
110436,101
110437,101
110438,101
110446,101
110452,101
110453,101
110456,101
110457,101
110459,101
110460,101
110461,101
110473,101
110474,101
110476,101
110477,101
110479,101
110480,101
110484,101
110488,101
110494,101
110501,101
110502,101
110511,101
110512,101
110520,101
110524,101
110525,101
110526,101
110538,101
110542,101
110563,101
110564,101
110565,101
110574,101
110577,101
110597,101
110631,101
110642,101
110654,101
110657,101
110683,101
110714,101
110727,101
110728,101
110731,101
110739,101
110740,101
110745,101
110750,101
110751,101
110753,101
110813,101
110821,101
110844,101
110846,101
110847,101
110850,101
110852,101
110857,101
110862,101
110866,101
110868,101
110869,101
110871,101
110872,101
110892,101
110893,101
110894,101
110897,101
110899,101
110900,101
110901,101
110903,101
110904,101
110906,101
110907,101
110908,101
110909,101
110913,101
110918,101
110921,101
110922,101
110927,101
110928,101
110929,101
110931,101
110932,101
110938,101
110942,101
110946,101
110948,101
110953,101
110955,101
110957,101
110961,101
110964,101
110965,101
110967,101
110968,101
110972,201
110982,101
110990,101
110991,101
110992,101
110993,101
111030,101
111033,101
111034,101
111045,101
111046,101
111047,101
111051,101
111057,101
111058,101
111059,101
111066,101
111067,101
111072,101
111092,101
111093,101
111095,101
111101,101
111102,201
111106,101
111108,101
111110,101
111111,101
111114,101
111121,101
111124,201
111125,201
111126,201
111127,101
111130,101
111132,101
111133,101
111145,101
111148,101
111149,101
111151,101
111153,101
111155,101
111162,101
111167,101
111171,101
111172,101
111173,101
111187,101
111188,101
111189,101
111193,101
111203,101
111207,101
111210,101
111212,101
111213,101
111214,101
111223,101
111224,101
111226,101
111227,101
111242,101
111245,101
111246,101
111247,101
111249,101
111250,101
111252,101
111255,101
111268,101
111269,101
111271,101
111278,101
111279,101
111282,101
111283,101
111284,101
111285,101
111288,101
111289,101
111290,101
111295,101
111300,101
111311,101
111312,101
111314,101
111317,101
111318,101
111319,101
111320,101
111321,101
111322,101
111323,101
111342,101
111352,101
111360,101
111361,101
111362,101
111371,101
111373,101
111391,101
111415,101
111417,101
111419,101
111425,101
111427,101
111439,101
111492,101
111496,101
111502,101
111503,101
111509,101
111511,101
111517,101
111518,101
111521,101
111522,101
111542,101
111544,101
111563,101
111574,101
111578,101
111579,101
111582,101
111584,101
111586,101
111588,101
111604,101
111611,101
111613,101
111614,101
111615,101
111627,101
111628,101
111653,101
111654,101
111669,101
111685,101
111696,101
111709,201
111725,101
111729,101
111732,101
111734,101
111735,101
111748,101
111760,101
111767,101
111783,101
111792,101
111793,101
111799,101
111800,101
111820,101
111852,101
111855,101
111857,101
111858,101
111877,101
111878,101
111884,101
111893,101
111900,101
111908,101
111909,101
111910,101
111914,101
111915,101
111919,101
111920,101
111923,101
111926,101
111939,101
111954,101
111959,101
111965,101
111970,101
111973,101
111978,101
111980,101
111984,101
111985,101
111986,101
111988,101
111993,101
111995,101
112002,101
112008,101
112012,101
112028,101
112046,101
112052,101
112061,101
112066,101
112068,101
112069,101
112072,101
112075,101
112076,101
112080,101
112085,101
112092,101
112096,101
112100,101
112102,101
112103,101
112105,101
112115,101
112119,101
112130,101
112136,101
112137,101
112164,101
112177,101
112186,101
112188,101
112201,101
112208,101
112209,101
112212,101
112217,101
112224,101
112229,101
112236,101
112248,101
112254,101
112256,101
112257,101
112268,101
112273,101
112274,101
112275,101
112295,101
112302,101
112309,101
112311,101
112313,101
112320,101
112325,101
112326,101
112327,101
112329,101
112335,101
112337,101
112338,101
112339,101
112342,101
112343,101
112364,101
112367,101
112370,101
112379,101
112454,101
112466,101
112467,101
112484,101
112486,101
112488,101
112490,101
112492,101
112506,101
112510,101
112540,101
112544,101
112546,101
112560,101
112578,101
112579,101
112610,101
112614,101
112617,101
112627,101
112632,101
112633,101
112636,101
112639,101
112644,101
112645,101
112650,101
112653,101
112658,101
112661,101
112668,101
112669,101
112670,101
112671,101
112674,101
112677,101
112694,101
112695,101
112696,101
112719,101
112722,101
112728,101
112729,101
112751,101
112752,101
112753,101
112755,101
112767,101
112779,101
112796,101
112808,101
112811,101
112812,101
112816,101
112818,101
112819,101
112827,101
112828,101
112841,101
112842,101
112848,101
112866,101
112867,101
112872,101
112878,101
112881,101
112883,101
112904,101
112915,101
112918,101
112919,101
112921,101
112922,101
112939,101
112945,101
112953,101
112954,101
112955,101
112985,101
112999,101
113000,101
113001,101
113055,101
113061,101
113063,101
113074,101
113075,101
113077,101
113092,101
113122,101
113135,101
113157,101
113167,101
113175,101
113181,101
113225,101
113226,101
113228,101
113236,101
113237,101
113238,101
113241,101
113248,101
113254,101
113261,101
113267,101
113269,101
113272,101
113275,101
113277,101
113279,101
113286,101
113287,101
113288,101
113290,101
113292,201
113318,101
113319,101
113320,101
113328,101
113329,101
113330,101
113331,101
113341,101
113351,101
113353,101
113355,101
113356,101
113358,101
113359,101
113363,101
113364,101
113366,101
113371,101
113372,101
113373,101
113375,101
113376,101
113377,101
113380,101
113381,101
113383,101
113384,101
113385,101
113387,101
113388,101
113390,101
113391,101
113392,101
113393,101
113394,101
113395,101
113397,101
113398,101
113399,101
113400,101
113401,101
113402,101
113404,101
113405,101
113406,101
113409,101
113410,101
113411,101
113412,101
113413,101
113416,101
113417,101
113418,101
113423,101
113424,101
113425,101
113429,101
113430,101
113431,101
113432,101
113433,101
113435,101
113436,101
113437,101
113438,101
113440,101
113442,101
113443,101
113444,101
113446,101
113447,101
113448,101
113449,101
113450,101
113452,101
113454,101
113457,101
113458,101
113459,101
113460,101
113461,101
113462,101
113465,101
113468,101
113474,101
113480,101
113481,101
113482,101
113483,101
113485,101
113487,101
113488,101
113490,101
113492,101
113493,101
113494,101
113495,101
113497,101
113500,101
113501,101
113502,101
113503,101
113504,101
113505,101
113508,101
113511,101
113512,101
113513,101
113516,101
113518,101
113520,101
113521,101
113522,101
113523,101
113530,101
113531,101
113532,101
113533,101
113534,101
113535,101
113537,101
113538,101
113540,101
113541,101
113542,101
113543,101
113544,101
113545,101
113546,101
113547,101
113548,101
113549,101
113552,101
113553,101
113555,101
113556,101
113557,101
113559,101
113560,101
113561,101
113562,101
113564,101
113565,101
113566,101
113568,101
113569,101
113570,101
113571,101
113572,101
113573,101
113574,101
113576,101
113577,101
113578,101
113579,101
113580,101
113582,101
113583,101
113585,101
113586,101
113588,101
113589,101
113590,101
113591,101
113592,101
113594,101
113595,101
113596,101
113597,101
113598,101
113599,101
113601,101
113602,101
113604,101
113605,101
113606,101
113607,101
113608,101
113609,101
113610,101
113612,101
113616,101
113619,101
113625,101
113626,101
113627,101
113628,101
113630,101
113633,101
113634,101
113636,101
113637,101
113638,101
113641,101
113644,101
113645,101
113647,101
113648,101
113650,101
113651,101
113653,101
113656,101
113658,101
113659,101
113661,101
113662,101
113665,101
113666,101
113667,101
113668,101
113669,101
113672,101
113674,101
113675,101
113676,101
113677,101
113679,101
113680,101
113681,101
113682,101
113683,101
113684,101
113685,101
113686,101
113687,101
113688,101
113689,101
113690,101
113691,101
113694,101
113700,101
113701,101
113702,101
113704,101
113705,101
113706,101
113708,101
113710,101
113711,101
113712,101
113714,101
113715,101
113716,101
113717,101
113720,101
113721,101
113722,101
113723,101
113725,101
113726,101
113728,101
113729,101
113731,101
113732,101
113733,101
113734,101
113736,101
113737,101
113738,101
113739,101
113741,101
113742,101
113743,101
113744,101
113745,101
113748,101
113749,101
113751,101
113752,101
113754,101
113755,101
113760,101
113762,101
113764,101
113765,101
113766,101
113767,101
113768,101
113769,101
113772,101
113774,101
113775,101
113776,101
113777,101
113782,101
113783,101
113784,101
113786,101
113787,101
113790,101
113791,101
113794,101
113799,101
113801,101
113809,101
113810,101
113811,101
113812,101
113813,101
113814,101
113817,101
113819,101
113820,101
113821,101
113823,101
113825,101
113826,101
113827,101
113828,101
113832,101
113833,101
113834,101
113838,101
113839,101
113840,101
113842,101
113843,101
113845,101
113846,101
113849,101
113850,101
113852,101
113853,101
113854,101
113856,101
113857,101
113860,101
113862,101
113863,101
113864,101
113865,101
113866,101
113869,101
113870,101
113873,101
113874,101
113876,101
113878,101
113879,101
113881,101
113882,101
113883,101
113885,101
113891,101
113892,101
113894,101
113896,101
113902,101
113905,101
113911,101
113916,101
113937,101
113947,101
113958,101
113971,101
113988,101
113996,101
114008,101
114021,101
114044,101
114048,101
114055,101
114057,101
114058,101
114063,101
114064,101
114073,101
114075,101
114079,101
114081,101
114083,101
114084,101
114093,101
114101,101
114107,101
114110,101
114114,101
114118,101
114121,101
114145,101
114158,101
114161,101
114181,101
114182,101
114211,101
114212,101
114230,101
114231,101
114232,101
114246,101
114247,101
114250,101
114268,101
114271,101
114272,101
114291,101
114294,101
114300,101
114301,101
114320,101
114321,101
114324,101
114325,101
114326,101
114327,101
114328,101
114329,101
114330,101
114336,101
114352,101
114353,101
114363,101
114368,101
114388,101
114393,101
114397,101
114398,101
114399,101
114400,101
114423,101
114424,101
114425,101
114426,101
114429,101
114430,101
114432,101
114433,101
114439,101
114452,101
114453,101
114455,101
114472,101
114474,101
114475,101
114476,101
114479,101
114484,101
114516,101
114519,101
114522,101
114545,101
114551,101
114552,101
114553,101
114562,101
114563,101
114569,101
114571,101
114597,101
114604,101
114630,101
114635,101
114638,101
114651,201
114671,101
114675,101
114679,101
114687,101
114701,101
114702,101
114708,101
114724,101
114727,101
114734,101
114739,101
114740,101
114752,101
114756,101
114761,101
114776,101
114814,101
114815,101
114823,101
114828,101
114829,101
114830,101
114840,101
114849,101
114853,101
114854,101
114855,101
114864,101
114867,101
114868,101
114878,101
114880,101
114882,101
114886,101
114887,101
114889,101
114890,101
114891,101
114893,101
114903,101
114904,101
114907,101
114938,101
114949,101
114956,101
114958,101
114975,101
114982,101
114984,101
114988,101
114998,101
115001,101
115004,101
115013,101
115032,101
115035,101
115049,101
115056,101
115061,101
115067,101
115106,101
115118,101
115119,101
115145,101
115152,101
115154,101
115157,101
115160,101
115161,101
115167,101
115170,101
115185,101
115186,101
115190,101
115191,101
115198,101
115206,101
115207,101
115208,101
115235,101
115252,101
115253,101
115256,101
115270,101
115271,101
115275,101
115279,101
115280,101
115287,101
115305,101
115309,101
115310,101
115311,101
115334,101
115349,101
115353,101
115354,101
115356,101
115358,101
115366,101
115376,101
115378,101
115382,101
115388,101
115391,101
115415,101
115466,101
115471,101
115472,101
115474,101
115476,101
115477,101
115478,101
115483,101
115501,101
115508,101
115509,101
115510,101
115511,101
115525,101
115526,101
115539,101
115543,101
115560,101
115561,101
115562,101
115563,101
115564,101
115565,101
115567,101
115569,101
115570,101
115572,101
115573,101
115574,101
115575,101
115576,101
115577,101
115578,101
115579,101
115580,101
115581,101
115582,101
115583,101
115584,101
115587,101
115588,101
115589,101
115590,101
115591,101
115592,101
115593,101
115595,101
115596,101
115597,101
115598,101
115599,101
115600,101
115601,101
115602,101
115603,101
115605,101
115608,101
115620,101
115632,101
115653,101
115685,101
115688,101
115689,101
115691,101
115692,101
115693,101
115694,101
115695,101
115703,101
115706,101
115710,101
115711,101
115712,101
115713,101
115716,101
115718,101
115720,101
115721,101
115722,101
115724,101
115725,101
115726,101
115727,101
115728,101
115729,101
115730,101
115731,101
115732,101
115734,101
115735,101
115738,101
115739,101
115741,101
115742,101
115744,101
115745,101
115747,101
115748,101
115750,101
115751,101
115752,101
115753,101
115755,101
115756,101
115758,101
115759,101
115760,101
115761,101
115762,101
115765,101
115768,101
115770,101
115773,101
115774,101
115775,101
115778,101
115779,101
115780,101
115781,101
115782,101
115783,101
115784,101
115785,101
115786,101
115787,101
115788,101
115791,101
115795,101
115799,101
115806,101
115807,101
115810,101
115811,101
115812,101
115814,101
115816,101
115817,101
115818,101
115819,101
115820,101
115823,101
115825,101
115835,101
115836,101
115837,101
115841,101
115842,101
115848,101
115849,101
115851,101
115852,101
115854,101
115860,101
115862,101
115864,101
115870,101
115877,101
115878,101
115880,101
115883,101
115886,101
115887,101
115888,101
115889,101
115891,101
115898,101
115901,101
115902,101
115913,101
115914,101
115915,101
115917,101
115918,101
115919,101
115925,101
115926,101
115939,101
115946,101
115948,101
115951,101
115953,101
115955,101
115956,101
115963,101
115972,101
115975,101
115977,101
115979,101
115982,101
115984,101
115985,101
115986,101
115997,101
116005,101
116006,101
116009,101
116012,101
116013,101
116021,101
116022,101
116028,101
116053,101
116062,101
116063,101
116069,101
116075,101
116076,101
116079,101
116082,101
116083,101
116084,101
116101,101
116108,101
116116,101
116117,101
116119,101
116123,101
116124,101
116125,101
116126,101
116128,101
116131,101
116140,101
116141,101
116153,101
116157,101
116166,101
116167,101
116173,101
116177,101
116178,101
116183,101
116189,101
116190,101
116194,101
116230,101
116237,101
116247,101
116249,101
116253,101
116257,101
116259,101
116260,101
116262,101
116266,101
116267,101
116274,101
116276,101
116284,101
116285,101
116289,101
116294,101
116299,101
116300,101
116301,101
116302,101
116303,101
116304,101
116308,101
116312,101
116315,101
116316,101
116320,101
116331,101
116332,101
116339,101
116340,101
116344,101
116353,101
116356,101
116357,101
116358,101
116362,101
116365,101
116367,101
116371,101
116372,101
116373,101
116375,101
116376,101
116378,101
116379,101
116380,101
116381,101
116383,101
116384,101
116387,101
116388,101
116390,101
116400,101
116404,101
116412,101
116438,101
116439,201
116442,101
116443,101
116447,101
116448,101
116449,101
116450,101
116451,101
116452,101
116455,101
116458,101
116459,201
116460,201
116478,101
116479,101
116480,101
116489,101
116490,101
116491,101
116497,101
116498,101
116500,101
116509,101
116513,101
116519,101
116521,101
116522,101
116523,101
116524,101
116526,101
116527,101
116529,101
116531,101
116532,101
116533,101
116535,101
116540,101
116543,101
116546,101
116547,101
116549,101
116566,101
116568,101
116570,101
116577,101
116593,101
116595,101
116597,101
116598,101
116603,101
116606,101
116607,101
116608,101
116609,101
116614,101
116623,101
116635,101
116636,101
116637,101
116638,201
116640,201
116641,201
116642,201
116643,201
116644,201
116648,101
116657,101
116659,101
116660,101
116666,101
116667,101
116670,101
116700,101
116702,101
116705,101
116708,101
116712,101
116714,101
116719,101
116726,101
116736,101
116738,101
116743,101
116750,101
116754,101
116759,101
116765,101
116766,101
116772,101
116777,101
116782,101
116785,101
116788,101
116790,101
116796,101
116799,101
116808,101
116812,101
116813,101
116815,101
116817,101
116820,101
116824,101
116833,101
116837,101
116841,101
116845,101
116851,101
116852,101
116853,101
116857,101
116875,101
116876,101
116877,101
116879,101
116886,101
116896,101
116901,101
116904,101
116906,101
116907,101
116917,101
116931,101
116933,101
116934,101
116935,101
116941,101
116944,101
116945,101
116948,101
116949,101
116961,101
116962,101
116963,101
116964,101
116965,101
116966,101
116971,101
116972,101
116973,101
116974,101
116982,101
116985,101
116991,101
116994,101
117006,101
117007,101
117008,101
117009,101
117011,101
117013,101
117014,101
117015,101
117016,101
117017,101
117018,101
117019,101
117020,101
117030,101
117032,101
117033,101
117040,101
117044,101
117046,101
117049,101
117054,101
117056,101
117059,101
117060,101
117072,101
117073,101
117077,101
117082,101
117083,101
117089,101
117090,101
117091,101
117092,101
117093,101
117094,101
117095,101
117107,101
117110,101
117111,101
117114,101
117115,101
117116,101
117117,101
117118,101
117119,101
117121,101
117122,101
117123,101
117129,101
117139,101
117143,101
117146,101
117147,101
117154,101
117155,101
117157,101
117158,101
117159,101
117162,101
117170,101
117171,101
117172,101
117173,101
117175,101
117179,101
117200,101
117204,101
117210,101
117211,101
117214,101
117215,101
117225,101
117233,101
117237,101
117239,101
117240,101
117245,101
117246,101
117247,101
117248,101
117249,101
117250,101
117254,101
117255,101
117257,101
117258,101
117260,101
117277,101
117281,101
117282,101
117285,101
117291,101
117292,101
117297,101
117306,101
117308,101
117309,101
117310,101
117311,101
117312,101
117316,101
117325,101
117326,101
117329,101
117334,101
117337,101
117340,101
117342,101
117359,101
117360,101
117361,101
117369,101
117386,101
117388,101
117392,101
117393,101
117399,101
117401,101
117406,101
117407,101
117408,101
117411,101
117425,101
117427,101
117443,101
117445,101
117446,101
117458,101
117460,101
117463,101
117468,101
117470,101
117472,101
117473,101
117474,101
117476,101
117477,101
117478,101
117479,101
117480,101
117481,101
117491,101
117492,101
117494,101
117496,101
117501,101
117503,101
117504,101
117505,101
117506,101
117516,101
117538,101
117540,101
117545,101
117547,101
117550,101
117558,101
117567,101
117572,101
117573,101
117574,101
117593,101
117597,101
117613,101
117734,101
117743,101
117744,101
117748,101
117750,101
117751,101
117754,101
117755,101
117758,101
117759,101
117762,101
117764,101
117766,101
117768,101
117783,101
117795,101
117798,101
117799,101
117800,101
117801,101
117802,101
117803,101
117837,101
117840,101
117841,101
117842,101
117843,101
117844,101
117851,101
117855,101
117856,101
117859,101
117860,101
117863,101
117870,101
117873,101
117874,101
117876,101
117877,101
117889,101
117892,101
117893,101
117895,101
117900,101
117903,101
117904,101
117912,101
117914,101
117919,101
117920,101
117923,201
117925,201
117926,201
117927,201
117928,201
117929,201
117930,201
117931,201
117937,101
117938,101
117940,101
117942,201
117946,101
117947,101
117948,101
117950,101
117952,101
117955,101
117957,101
117960,101
117964,101
117966,101
117973,101
117974,101
117975,101
117976,101
117977,101
117978,101
117981,101
117986,101
117987,101
117991,101
117993,101
118001,101
118006,101
118007,101
118008,101
118017,101
118020,101
118021,101
118022,101
118024,201
118026,201
118030,101
118031,201
118032,201
118035,201
118037,201
118049,101
118050,101
118054,101
118055,101
118056,101
118063,101
118064,101
118069,101
118070,101
118071,101
118073,101
118075,101
118076,101
118079,101
118087,101
118096,101
118097,101
118099,101
118102,101
118103,101
118110,101
118112,101
118115,101
118117,101
118124,101
118125,101
118128,101
118133,101
118138,101
118148,101
118159,101
118161,101
118178,101
118187,101
118191,101
118197,101
118213,101
118222,101
118234,101
118236,101
118238,101
118241,101
118245,101
118248,101
118251,101
118253,101
118263,101
118264,101
118266,101
118268,101
118275,101
118279,101
118291,101
118292,101
118293,101
118310,101
118317,101
118318,101
118328,101
118332,101
118338,101
118339,101
118340,101
118342,101
118344,101
118345,101
118347,101
118348,101
118349,101
118355,101
118361,101
118365,101
118379,101
118381,101
118382,101
118383,101
118384,101
118385,101
118389,101
118390,101
118396,101
118403,101
118404,101
118408,101
118409,101
118410,101
118417,101
118420,101
118422,101
118423,101
118425,101
118426,101
118427,101
118429,101
118430,101
118438,101
118439,101
118442,101
118443,101
118444,101
118445,101
118450,101
118451,101
118454,101
118457,101
118463,101
118465,101
118467,101
118472,101
118474,101
118478,101
118479,101
118481,101
118483,101
118485,101
118489,101
118490,101
118492,101
118495,101
118497,101
118502,101
118503,101
118504,101
118505,101
118506,101
118508,101
118513,101
118517,101
118519,101
118528,101
118532,101
118542,101
118547,101
118551,101
118552,101
118553,101
118556,101
118557,101
118565,101
118569,101
118571,101
118581,101
118582,101
118584,101
118585,101
118595,101
118597,101
118599,201
118609,101
118617,101
118621,101
118623,101
118624,101
118625,101
118626,101
118629,101
118630,101
118632,101
118633,101
118634,101
118636,101
118637,101
118638,101
118640,101
118641,101
118642,101
118643,101
118644,101
118645,101
118650,101
118657,101
118659,101
118670,101
118674,101
118675,101
118678,101
118679,101
118681,101
118705,101
118708,101
118711,101
118713,101
118718,101
118720,101
118721,101
118723,101
118725,101
118726,101
118727,101
118728,101
118738,101
118740,101
118741,101
118743,101
118749,101
118750,101
118751,101
118752,101
118754,101
118755,101
118756,101
118757,101
118758,101
118759,101
118760,101
118762,101
118766,101
118767,101
118769,101
118770,101
118772,101
118773,101
118775,101
118776,101
118777,101
118778,101
118779,101
118780,101
118781,101
118782,101
118784,101
118785,101
118786,101
118787,101
118788,101
118789,101
118790,101
118791,101
118793,201
118794,101
118795,101
118796,101
118797,101
118798,101
118799,101
118800,101
118804,101
118805,101
118806,101
118807,101
118808,101
118810,101
118811,101
118812,101
118816,101
118817,101
118820,101
118825,101
118826,101
118832,101
118834,101
118837,101
118841,101
118846,101
118850,101
118857,101
118870,101
118879,101
118882,101
118884,101
118890,101
118931,101
118936,101
118950,101
118955,101
118956,101
118969,101
118974,101
118977,101
118978,101
118979,101
118983,101
118988,101
118989,101
118990,101
118991,101
118992,101
118994,101
119000,101
119001,101
119045,101
119050,101
119057,101
119068,101
119069,101
119071,101
119073,101
119074,101
119075,101
119077,101
119078,101
119080,101
119081,101
119083,101
119084,101
119090,101
119095,101
119099,101
119102,101
119105,101
119107,101
119108,101
119110,101
119111,101
119113,101
119116,101
119117,101
119122,101
119123,101
119125,101
119135,101
119136,101
119137,101
119142,101
119152,101
119154,101
119156,101
119164,101
119167,101
119168,101
119174,101
119178,101
119183,101
119198,101
119205,101
119222,101
119228,101
119230,101
119231,101
119232,101
119233,101
119249,101
119254,101
119261,101
119263,101
119266,101
119274,101
119282,101
119290,101
119293,101
119294,101
119299,101
119301,101
119302,101
119303,101
119304,101
119315,101
119325,101
119340,101
119341,101
119366,101
119369,101
119372,101
119373,101
119374,101
119375,101
119377,101
119378,101
119380,101
119381,101
119383,101
119384,101
119385,101
119387,101
119388,101
119389,101
119390,101
119391,101
119413,101
119427,101
119428,101
119431,101
119432,101
119437,101
119445,101
119460,101
119461,101
119463,101
119464,101
119467,101
119469,101
119473,101
119474,101
119476,101
119477,101
119482,101
119485,101
119493,101
119512,101
119515,101
119519,101
119522,101
119539,101
119542,101
119546,101
119549,101
119552,101
119581,101
119586,101
119595,101
119598,101
119638,101
119642,101
119645,101
119646,101
119653,101
119661,101
119663,101
119664,101
119665,101
119666,101
119668,101
119677,101
119681,101
119682,101
119683,101
119684,101
119685,101
119686,101
119699,101
119709,101
119713,101
119724,101
119725,101
119727,101
119728,101
119732,101
119733,101
119735,101
119738,101
119739,101
119740,101
119741,101
119742,101
119744,101
119746,101
119747,101
119748,101
119749,101
119750,101
119751,101
119752,101
119753,101
119755,101
119776,101
119777,101
119778,101
119781,101
119782,101
119788,101
119789,101
119791,101
119797,101
119802,101
119803,101
119806,101
119807,101
119815,101
119816,101
119818,101
119825,101
119827,101
119834,101
119852,101
119857,101
119858,101
119869,101
119870,101
119871,101
119872,101
119874,101
119876,101
119892,101
119910,101
119912,101
119920,101
119921,101
119922,101
119926,101
119936,101
119937,101
119938,101
119940,101
119944,101
119945,101
119947,101
119949,101
119953,101
119957,101
119966,101
119977,101
119983,101
119984,101
119985,101
119986,101
119987,101
119988,101
119989,101
119990,101
119991,101
119992,101
119993,101
120001,101
120004,101
120006,101
120012,101
120014,101
120023,101
120024,101
120037,101
120038,101
120039,101
120043,101
120050,101
120055,101
120063,101
120066,101
120067,101
120070,101
120097,101
120099,101
120100,101
120104,101
120107,101
120108,101
120110,101
120117,101
120118,101
120121,101
120122,101
120124,101
120138,101
120147,101
120148,101
120155,101
120157,101
120159,101
120163,101
120167,101
120188,101
120190,101
120218,101
120222,101
120223,101
120230,101
120231,101
120243,101
120255,101
120259,101
120268,101
120270,101
120274,101
120278,101
120279,101
120281,101
120297,101
120305,101
120312,101
120319,101
120322,101
120323,101
120325,101
120329,101
120332,101
120333,101
120334,101
120341,101
120343,101
120346,101
120347,101
120350,101
120351,101
120357,101
120361,101
120370,101
120379,101
120389,101
120391,101
120410,101
120412,101
120415,101
120416,101
120418,101
120426,101
120427,101
120430,101
120433,101
120434,101
120435,101
120441,101
120442,101
120446,101
120455,101
120458,101
120469,101
120471,101
120473,101
120482,101
120483,101
120489,101
120497,101
120505,101
120511,101
120512,101
120513,101
120532,101
120543,101
120544,101
120547,101
120548,101
120552,101
120553,101
120556,101
120558,101
120560,101
120561,101
120566,101
120571,101
120572,101
120573,101
120575,101
120578,101
120599,101
120600,101
120602,101
120606,101
120607,101
120609,101
120610,101
120611,101
120613,101
120615,101
120616,101
120617,101
120618,101
120619,101
120625,101
120628,101
120629,101
120632,101
120638,101
120639,101
120648,101
120650,101
120651,101
120652,101
120661,101
120663,101
120675,101
120680,101
120685,101
123194,101
123202,101
123208,101
123210,101
123214,101
123215,101
123218,101
123221,101
123232,101
123233,101
123242,101
123248,101
123250,101
123251,101
123252,101
123254,101
123257,101
123271,101
123272,101
123281,101
123290,101
123293,101
123300,101
123306,101
123309,101
123311,101
123315,101
123316,101
123319,101
123322,101
123324,101
123326,101
123330,101
123341,101
123344,101
123347,101
123360,101
123361,101
123363,101
123364,101
123365,101
123366,101
123370,101
123371,101
123372,101
123373,101
123380,101
123384,101
123385,101
123390,101
123394,101
123398,101
123401,101
123403,101
123404,101
123408,101
123409,101
123414,101
123415,101
123418,101
123436,101
123437,101
123501,101
123508,101
123531,101
123532,101
123542,101
123543,101
123544,101
123545,101
123546,101
123549,101
123571,101
123573,101
123586,101
123589,101
123590,101
123596,101
123597,101
123599,101
123601,101
123602,101
123603,101
123606,101
123614,101
123616,101
123618,101
123634,101
123639,101
123655,101
123656,101
123657,101
123658,101
123659,101
123674,101
123677,101
123690,101
123696,101
123697,101
123711,101
123712,101
123720,101
123721,101
123737,101
123764,101
123770,101
123771,101
123779,101
123789,101
123799,101
123809,101
123851,101
123867,101
123868,101
123873,101
123874,101
123875,101
123876,101
123877,101
123881,101
123902,101
123903,101
123904,101
123905,101
123909,101
123926,101
123952,101
123968,101
123970,101
123971,101
123973,101
123974,101
123975,101
123977,101
123978,101
123979,101
123981,101
123982,101
123983,101
123984,101
123989,101
123990,101
123991,101
123993,101
123994,201
123995,201
123996,201
123997,201
123998,201
123999,201
124000,101
124001,101
124153,101
124163,101
124164,101
124165,101
124168,101
124171,101
124172,101
124173,201
124179,101
124189,101
124198,101
124204,101
124207,101
124210,101
124221,101
124237,101
124247,101
124254,101
124256,101
124261,101
124265,101
124266,101
124271,101
124272,101
124277,101
124284,101
124287,101
124297,101
124303,101
124327,101
124329,101
124337,101
124338,101
124341,101
124342,101
124343,101
124355,101
124358,101
124359,101
124361,101
124363,101
124366,101
124371,101
124378,101
124379,101
124389,101
124390,101
124391,101
124392,101
124393,101
124394,101
124395,101
124396,101
124413,101
124424,101
124426,101
124430,101
124460,101
124462,101
124464,101
124467,101
124481,101
124482,101
124483,101
124484,101
124485,101
124486,101
124487,101
124491,101
124492,101
124494,101
124496,101
124498,101
124503,101
124505,101
124508,101
124509,101
124510,101
124512,101
124514,101
124515,101
124517,101
124518,101
124521,101
124522,101
124524,101
124525,101
124526,101
124528,101
124529,101
124530,101
124534,101
124538,101
124539,101
124541,101
124547,101
124548,101
124550,101
124551,101
124552,101
124555,101
124557,101
124563,101
124564,101
124568,101
124569,101
124571,101
124573,101
124576,101
124580,101
124584,101
124589,101
124593,101
124594,101
124596,101
124597,101
124598,101
124602,101
124604,101
124608,101
124612,101
124614,101
124618,101
124625,101
124628,101
135679,101
135680,101
135681,101
135683,101
135709,101
135745,101
135746,101
135781,101
135784,101
135788,101
135796,101
135818,101
135822,101
135827,101
135828,101
135840,101
135889,101
135891,101
135892,101
135896,101
135901,101
135925,101
135926,101
135927,101
135928,101
135929,101
135930,101
135956,101
135957,101
135958,101
135960,101
135992,101
135994,101
136019,101
136023,101
136024,101
136025,101
136028,101
136030,101
136032,101
136034,101
136038,101
136040,101
136041,101
136042,101
136047,101
136048,101
136050,101
136051,101
136055,101
136060,101
136061,101
136062,101
